id,image_id,api_link,title,artist_title,date_start,date_end,date_display,place_of_origin,medium_display,artwork_type_title,category_titles
187092,8b9d183b-2bb2-7990-6b75-3d1bcd1cb582,https://api.artic.edu/api/v1/artworks/187092,Untitled,James Bishop,1980.0,1980.0,1980,United States,Oil on canvas,Painting,['Contemporary Art']
188445,7361d158-3833-149c-734d-d38324721659,https://api.artic.edu/api/v1/artworks/188445,It's Spring Again,Kong Baiji,2000,2010,2005,China,Oil on paper (framed),Painting,['Arts of Asia']
188555,d2f1cdbc-4477-4a0d-0f5d-364ffc519ecc,https://api.artic.edu/api/v1/artworks/188555,Poem by Li Bai,Han Tianheng,1950,2000,late 20th century,China,Hanging scroll; ink on paper,Painting,['Arts of Asia']
188866,cdb47125-6dbf-1cd6-5fa1-cf9e798fadd8,https://api.artic.edu/api/v1/artworks/188866,"The Senseless Cycle, Tender and Benign, Bring Great Comfort",Lari Pittman,1988,1988,1988,United States,Acrylic and spray laquer on wood panel,Painting,['Contemporary Art']
189161,4455318d-4bc7-c19e-e2c9-cdc1c169c2c1,https://api.artic.edu/api/v1/artworks/189161,Searching for Mountains No. 2,Wucius Wong,2000,2010,2005,China,Ink on paper,Painting,['Arts of Asia']
189398,c29b0569-1742-d4ab-6e97-3f4d7c184eb1,https://api.artic.edu/api/v1/artworks/189398,Untitled,Gaylen Gerber,1955,2007,not dated,United States,Oil on canvas,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
189397,6cb5aeb7-e914-a921-a4d9-67de5e4f6073,https://api.artic.edu/api/v1/artworks/189397,Untitled,Gaylen Gerber,1955,2007,not dated,United States,Oil on canvas,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
189396,7df6e212-27e7-50a3-ddb8-c10565c2fef3,https://api.artic.edu/api/v1/artworks/189396,Untitled,Gaylen Gerber,1955,2007,not dated,United States,Oil on canvas,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
189556,19631cfa-647b-0363-7079-2ea1f8372453,https://api.artic.edu/api/v1/artworks/189556,Contemporary de Sade-John Wayne Gacy,Roger Brown,1981,1981,1981,United States,Oil on canvas,Painting,"['Contemporary Art', 'Chicago Artists']"
189932,1dfb3e9b-09ad-5d87-f53c-dba52c1f5aee,https://api.artic.edu/api/v1/artworks/189932,Bloom,Julia Fish,1989,1989,1989,Chicago,Oil and wax on canvas,Painting,"['Chicago Artists', 'Women artists']"
190069,2344e2ae-2e6c-70c1-b044-7429ec01a874,https://api.artic.edu/api/v1/artworks/190069,Rubbings from the Calcium Garden...Meadlo,Irving Petlin,1970,1970,1970,United States,Oil on canvas,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
190439,7db07df2-44d8-a535-522b-c02861f18c94,https://api.artic.edu/api/v1/artworks/190439,Untitled,T'ang Haywen,1960,1977,1965/72,China,"Diptych, ink on Kyro paper",Painting,['Arts of Asia']
190438,d50300cc-8835-ad93-611e-0415096bf5ac,https://api.artic.edu/api/v1/artworks/190438,Untitled,T'ang Haywen,1965,1975,c. 1970,China,"Diptych, ink on Kyro paper",Painting,['Arts of Asia']
190811,c8bfb4db-961f-72bb-53ba-4406e5b4f77d,https://api.artic.edu/api/v1/artworks/190811,Daft,Jim Nutt,1991,1991,1991,United States,Acrylic on canvas,Painting,"['Contemporary Art', 'Chicago Artists']"
190831,af707110-b389-852f-ffcb-e52e25a1a40b,https://api.artic.edu/api/v1/artworks/190831,Torsos Rot,Kay Rosen,1989.0,1989.0,1989,United States,Enamel sign paint on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
190830,ebd9caaa-d321-4e61-d6c7-09a45953848d,https://api.artic.edu/api/v1/artworks/190830,Hug Hugh Ugh,Kay Rosen,1989.0,1989.0,1989,United States,Enamel sign paint on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
190828,c083e74b-bb50-1440-5acc-5879948d955d,https://api.artic.edu/api/v1/artworks/190828,Odd Odd Otto,Kay Rosen,1989.0,1989.0,1989,United States,Enamel sign paint on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
190835,bcc7412c-78aa-394e-6c22-588b187cc88c,https://api.artic.edu/api/v1/artworks/190835,Two Eiffels,Kay Rosen,1989.0,1989.0,1989,United States,Enamel sign paint on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
190834,52d48b28-5e49-d078-61a7-01281060cbcb,https://api.artic.edu/api/v1/artworks/190834,4-1/2 Oxen,Kay Rosen,1989.0,1989.0,1989,United States,Enamel sign paint on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
190832,119dc689-add5-f833-d1e1-b3c03c1b4a65,https://api.artic.edu/api/v1/artworks/190832,Sic [Sic] Sick,Kay Rosen,1989.0,1989.0,1989,United States,Enamel sign paint on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
191599,4e472188-6683-e1ba-d923-bad0ef85cad9,https://api.artic.edu/api/v1/artworks/191599,Fish and Plants,Ikeda Keisen,1903,1913,1908,Japan,"Single six-panel screen; ink, color, and gold on silk",Painting,['Arts of Asia']
191598,dd69410c-9ad1-d64e-3a73-ab2754e4b58e,https://api.artic.edu/api/v1/artworks/191598,Blue Phoenix,Ōmura Kōyō,1916,1926,1921,Japan,"Pair of six-panel screens; ink, color, and gold on silk",Painting,"['Arts of Asia', 'Arts of Asia 100']"
193335,1202bc17-86d8-2a64-de5b-555aa275b9b7,https://api.artic.edu/api/v1/artworks/193335,Experiment No. 9,Wucius Wong,1997,2007,2002,China,"Collage composed of off-set prints on wove paper cut to size with decorative edged craft shears, with applied printed and torn paper and white opaque watercolor",Painting,['Arts of Asia']
193333,525c94b4-f94b-c8a8-9cc2-403d425f8899,https://api.artic.edu/api/v1/artworks/193333,Landscape No. 8,Wucius Wong,1959,1969,1964,China,Ink on paper,Painting,['Arts of Asia']
193332,23abd1b7-b39a-9d54-64b6-fe7a68726517,https://api.artic.edu/api/v1/artworks/193332,Self-Portrait,Wucius Wong,1953,1963,1958,China,Acrylic paint and Chinese ink on wove paper,Painting,['Arts of Asia']
193326,d570a0c5-57d4-b962-2d58-e7da3ffd13e7,https://api.artic.edu/api/v1/artworks/193326,Snow Mountain (After Bada),Wucius Wong,1954,1964,1959,China,Hanging scroll; ink on paper,Painting,['Arts of Asia']
193425,74089a1d-ef1d-8597-ec1b-cc3e34192540,https://api.artic.edu/api/v1/artworks/193425,Avant le jour,James Bishop,1986,1986,1986,United States,Oil on canvas,Painting,['Contemporary Art']
196415,c069c84b-acd7-9c1a-af1d-8ca54e7657d6,https://api.artic.edu/api/v1/artworks/196415,The River,Kay Rosen,1989,1989,1989,United States,Enamel sign paint on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
198567,8ab42d60-b826-d176-12ef-45687c365e63,https://api.artic.edu/api/v1/artworks/198567,Trouble,Christopher Wool,1989,1989,1989,United States,Alkyd and acrylic on aluminum,Painting,"['Contemporary Art', 'Chicago Artists']"
198910,5a67db8d-0902-2d04-adc8-f67bf99a3529,https://api.artic.edu/api/v1/artworks/198910,Bamboo,Kishi Ganku,1801,1899,early 19th century,Japan,Pair of six-panel screens; ink and gold leaf on paper,Painting,['Arts of Asia']
198949,219dc34a-78cf-1133-98c5-9bc766450ee3,https://api.artic.edu/api/v1/artworks/198949,He Would Yell at Me,Jim Lutes,1990,1990,1990,United States,Oil on linen,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
199565,fbfcca58-b0d4-4965-a8bc-8b7743090a19,https://api.artic.edu/api/v1/artworks/199565,Woman with Halo and Sceptre,Joe Zucker,1972.0,1972.0,1972,United States,"Acrylic, cotton and Rhoplex on canvas",Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
200675,c115f671-4540-56a5-7ece-42ef001b977c,https://api.artic.edu/api/v1/artworks/200675,Interior,Joe Zucker,2005,2005,2005,United States,Enamel house paint on canvas and wood,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
200684,92821a3e-fa69-8bfc-fd44-7d1ff46de1a7,https://api.artic.edu/api/v1/artworks/200684,Landscape with Sunbather,George Grosz,1940,1940,1940,United States,Oil on canvas board,Painting,['Modern Art']
202218,1d5e62e7-29eb-727c-ca09-da723b2ea9f3,https://api.artic.edu/api/v1/artworks/202218,Bather/Night,Carroll Dunham,2009,2009,2009,United States,Acrylic on canvas,Painting,['Contemporary Art']
202666,34702e74-3239-52d9-b8df-c312654bb86d,https://api.artic.edu/api/v1/artworks/202666,Woman with Puppies,Kitagawa Utamaro,1799,1811,1801/4,Japan,Hanging scroll; ink and colors on paper,Painting,"['Japanese', 'Arts of Asia']"
202626,79a4253e-b5fc-a055-e8ed-a742a1647576,https://api.artic.edu/api/v1/artworks/202626,Standing Beauty in Blue Kimono,Kaigetsudo Doshu,1706,1721,c. 1711–16,Japan,Hanging scroll; ink and color on paper,Painting,['Arts of Asia']
202857,ab735178-90c0-a1ed-341d-4792013ac20f,https://api.artic.edu/api/v1/artworks/202857,The Mystical Invention of Television and its Relationship to Mourning,Richard Hawkins,2004,2004,2004,United States,Acrylic and oil on linen,Painting,['Contemporary Art']
203645,c5af1efc-0a61-a8b2-7447-14089fcc1660,https://api.artic.edu/api/v1/artworks/203645,White AIDS #3,General Idea,1992,1992,1992,Canada,Gesso on canvas,Painting,['Contemporary Art']
204436,d28f9503-bbad-dd18-92c1-14f524feec05,https://api.artic.edu/api/v1/artworks/204436,Extraordinary Values,Ray Yoshida,1965.0,1975.0,c. 1970,United States,"Acrylic on canvas, in hand-painted frame",Painting,"['Contemporary Art', 'Chicago Artists', 'SAIC Alumni and Faculty']"
204433,531a2e85-b8d8-d93b-52e0-7295970cdc79,https://api.artic.edu/api/v1/artworks/204433,Yours for Excellent Uplift,Ray Yoshida,1965.0,1975.0,c. 1970,United States,"Acrylic on canvas, in hand-painted frame",Painting,"['Contemporary Art', 'Chicago Artists', 'SAIC Alumni and Faculty']"
204441,9eb99619-7e61-9304-ccea-8e290d8ad894,https://api.artic.edu/api/v1/artworks/204441,Untitled (Blindfolded Figure Facing Left and Blindfolded Figure Facing Right),Ray Yoshida,1969.0,1969.0,c. 1969,United States,"Acrylic on canvas, in hand-painted frame",Painting,"['Contemporary Art', 'Chicago Artists', 'SAIC Alumni and Faculty']"
204439,9cbd4dd6-e4b0-821a-da66-544c4ea792d9,https://api.artic.edu/api/v1/artworks/204439,Dotted Charmer,Ray Yoshida,1965.0,1975.0,c. 1970,United States,"Acrylic on canvas, unframed",Painting,"['Contemporary Art', 'Chicago Artists', 'SAIC Alumni and Faculty']"
204438,859f301c-6c43-2aca-e5e5-6202c77c1031,https://api.artic.edu/api/v1/artworks/204438,Graceful Flattery for After Five,Ray Yoshida,1965.0,1975.0,c. 1970,United States,"Acrylic on canvas, in artist's painted frame",Painting,"['Contemporary Art', 'Chicago Artists', 'SAIC Alumni and Faculty']"
204437,0e1ae496-bf7e-4700-3795-692e84b5534f,https://api.artic.edu/api/v1/artworks/204437,Superficial Concerns,Ray Yoshida,1965.0,1975.0,c. 1970,United States,"Acrylic on canvas, unframed",Painting,"['Contemporary Art', 'Chicago Artists', 'SAIC Alumni and Faculty']"
204588,debf5973-c53b-0292-9392-c494b034c90d,https://api.artic.edu/api/v1/artworks/204588,"Landscape in the Style of Ancient Masters: after Gao Shangshu, following Dong Yuan (active 937-975) and Ju Ran, and later in the style of Mi Fu (1051_-1107)",Lan Ying,1637.0,1647.0,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
204589,0605c503-35c8-e2be-71f8-17189dc4a4b3,https://api.artic.edu/api/v1/artworks/204589,Landscape in the Style of Ancient Masters: after Fang Congyi (active c. 1340-80),Lan Ying,1637,1647,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
204587,f900542a-7802-26cb-f93a-0ac000bed024,https://api.artic.edu/api/v1/artworks/204587,Landscape in the Style of Ancient Masters: after Ni Zan (1301-1374),Lan Ying,1637,1647,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
204586,b79cf5f8-584a-4d77-60b7-11e7c71c31f7,https://api.artic.edu/api/v1/artworks/204586,Landscape in the Style of Ancient Masters: Songxuezhai Lan Ying,Lan Ying,1637,1647,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
204585,9ee4c0c6-a999-d440-bcf7-62fc2bc9b106,https://api.artic.edu/api/v1/artworks/204585,"Landscape in the Style of Ancient Masters: after Ni Zan (1301-1374), Cao Zhibo (1272-1355)",Lan Ying,1637,1647,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
204613,946926a9-f488-bd8f-90dc-e144325de1e4,https://api.artic.edu/api/v1/artworks/204613,"Landscape in the Style of Ancient Masters: colophon by Lu Hui, dated 1912",Lan Ying,1637,1647,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
204607,105ea4c3-910e-ab34-c3cd-32ec5b91c224,https://api.artic.edu/api/v1/artworks/204607,Landscape in the Style of Ancient Masters: frontispiece title by Lu Hui (1851-1920),Lu Hui,1637,1647,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
204584,8bfeed95-7ec5-134c-1e31-aa998a7900a9,https://api.artic.edu/api/v1/artworks/204584,Landscape in the Style of Ancient Masters: after Wang Meng (c. 1308-1385),Lan Ying,1637,1647,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
204583,33dfbf42-50aa-20ab-2d01-69bd41678dac,https://api.artic.edu/api/v1/artworks/204583,Landscape in the Style of Ancient Masters: Artist's commentary,Lan Ying,1637,1647,"Ming dynasty (1368–1644), 1642",China,Album leaf; ink and colors on paper,Painting,['Arts of Asia']
205198,58da86dd-205b-8156-6cb1-7fd81a2ec1b8,https://api.artic.edu/api/v1/artworks/205198,Untitled,Ray Yoshida,1965,1975,c. 1970,United States,"Acrylic on canvas, unframed",Painting,"['Contemporary Art', 'Chicago Artists', 'SAIC Alumni and Faculty']"
205402,0a734e33-295f-2bac-d382-b932ed022cbd,https://api.artic.edu/api/v1/artworks/205402,Paying Off Old Debts,Joe Zucker,1975,1975,1975,United States,"Acrylic, cotton, and Rhoplex on canvas",Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
205548,ef7071f3-a422-aee9-b3c9-67425d4833df,https://api.artic.edu/api/v1/artworks/205548,Joe's Painting #125,Joe Zucker,1965,1965,1965,United States,Acrylic on canvas,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
205573,3f34cd5d-6eed-85e9-9665-c9e7ce367952,https://api.artic.edu/api/v1/artworks/205573,The Red House,Max Pechstein,1911,1911,1911,Germany,Oil on canvas,Painting,['Modern Art']
207507,9dc9ac25-4c42-4c5d-1f1a-8c455e815fe2,https://api.artic.edu/api/v1/artworks/207507,Untitled,Ray Yoshida,1975,1985,c. 1980,United States,Acrylic on canvas,Painting,"['Contemporary Art', 'Chicago Artists', 'SAIC Alumni and Faculty']"
208478,f7eab475-03ab-67ef-c70c-ea92328e200b,https://api.artic.edu/api/v1/artworks/208478,The Villa at Meson,Joe Zucker,2010,2010,2010,United States,Watercolor on gypsum on plywood,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
209555,50a91e0a-249a-3297-687f-0c276dfdfbca,https://api.artic.edu/api/v1/artworks/209555,L'autophage (Fulgurites),Wolfgang Paalen,1938,1938,1938,Austria,Oil with smoke on cardboard laid down on wood,Painting,['Modern Art']
209911,ed869938-e4b7-d368-65e4-e52b399c9429,https://api.artic.edu/api/v1/artworks/209911,Circum I,Morris Louis,1959,1960,1959/60,United States,Acrylic resin on canvas,Painting,['Contemporary Art']
209969,3b06a501-7b91-07b2-80f1-a683cbfeaad9,https://api.artic.edu/api/v1/artworks/209969,Landscape with Hunters,Paul Bril,1619,1619,1619,Flanders,Oil on canvas,Painting,['Painting and Sculpture of Europe']
210682,536692c3-b9ca-f82b-19f7-7bce6d774886,https://api.artic.edu/api/v1/artworks/210682,Carnival,Kimber Smith,1974,1974,1974,United States,Acrylic on canvas,Painting,['Contemporary Art']
210902,34526d2b-f602-091f-8dff-03b215396c0b,https://api.artic.edu/api/v1/artworks/210902,(Winter) Pine,Julia Fish,1991,1991,1991,United States,Oil on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
210901,fdf64a41-e5c0-ce65-c75b-9cbb7f938abf,https://api.artic.edu/api/v1/artworks/210901,EverGreen,Julia Fish,1988,1988,1988,United States,Oil on canvas,Painting,"['Contemporary Art', 'Women artists', 'Chicago Artists']"
212351,1dcfafd2-69db-a56f-7fb3-0becc632ffa7,https://api.artic.edu/api/v1/artworks/212351,Received Back into the Moon Palace-Taketori (Bamboo Cutter) from the series Twelve Aspects of the Moon,Tsukioka Yoshitoshi,1885.0,1892.0,c. 1885/92,Japan,Hanging scroll; ink and colors on silk,Painting,['Arts of Asia']
212358,54752ae5-1b94-72b2-8cac-dedec11bdfd3,https://api.artic.edu/api/v1/artworks/212358,"Frost fills the air and the autumn air is still/lines of returning geese cross the moon in the third hour-Kenshin, from the series Twelve Aspects of the Moon",Tsukioka Yoshitoshi,1885.0,1892.0,1885/92,Japan,Hanging scroll; ink and colors on silk,Painting,"['Japanese', 'Arts of Asia']"
212492,a48de5c9-8640-2b16-b722-55ae02ed6281,https://api.artic.edu/api/v1/artworks/212492,Geese on a Riverbank,Shen Kai,1750.0,1750.0,"Qing dynasty (1644–1911), 1750",China,"Hanging scroll, ink and color on silk",Painting,['Arts of Asia']
212727,6d0dc81a-c6b9-aa29-66e1-31de0725bfa3,https://api.artic.edu/api/v1/artworks/212727,Untitled,Gaylen Gerber,1965,2011,not dated,United States,Oil on canvas,Painting,['Contemporary Art']
217541,ab48d30c-7b89-2976-dc95-b3fa27e303b9,https://api.artic.edu/api/v1/artworks/217541,Landscape with Figures,Ren Yi,1883,1883,"Qing dynasty (1644–1911), dated 1883",China,Ink and light color on silk,Painting,['Arts of Asia']
217537,4442fcd5-66cd-e41e-2b32-75068f72b66b,https://api.artic.edu/api/v1/artworks/217537,One of Sixteen Album Leaves,Hu Gongshou,1882,1882,"Qing dynasty (1644–1911), dated 1882",China,Ink on silk,Painting,['Arts of Asia']
217681,cbccdb03-29ff-95bd-1176-ed9581359baa,https://api.artic.edu/api/v1/artworks/217681,Landscapes for Liu Songfu,Xugu,1895,1896,"Qing dynasty (1644–1911), 1895/96",China,Album leaves; ink and color on paper,Painting,['Arts of Asia']
217679,27666ca0-d8a7-e5a2-de53-12a274c9d562,https://api.artic.edu/api/v1/artworks/217679,Landscapes for Liu Songfu 山水册页,Xugu,1895,1896,"Qing dynasty (1644–1911), 1895/96",China,Album leaves; ink and color on paper,Painting,['Arts of Asia']
217675,b9152741-e97a-d51d-6dc3-6769f042089a,https://api.artic.edu/api/v1/artworks/217675,"Landscape with Figure, from an album of Landscapes and Calligraphy for Liu Songfu",Xugu,1895,1896,"Qing dynasty (1644–1911), 1895/96",China,Album of 25 leaves; ink and light color on paper,Painting,['Arts of Asia']
217699,12575224-2442-cd95-cafc-63be09804e25,https://api.artic.edu/api/v1/artworks/217699,Title slip 山水册页 封面,Xugu,1895,1896,"Qing dynasty (1644–1911), 1895/96",China,Ink on paper,Painting,['Arts of Asia']
217698,12d5b271-863a-2072-3c2c-b70954e4c98a,https://api.artic.edu/api/v1/artworks/217698,Landscapes for Liu Songfu,Xugu,1895,1896,"Qing dynasty (1644–1911), 1895/96",China,Album leaves; ink and color on paper,Painting,['Arts of Asia']
217696,bf68fe6b-dec1-f53c-8da8-814c8ac79e99,https://api.artic.edu/api/v1/artworks/217696,Landscapes for Liu Songfu,Xugu,1895,1896,"Qing dynasty (1644–1911), 1895/96",China,Album leaves; ink and color on paper,Painting,['Arts of Asia']
217685,8547debb-b333-113a-38f5-0151982d48a2,https://api.artic.edu/api/v1/artworks/217685,"Landscape and Figure, from an album of Landscapes and Calligraphy for Liu Songfu 山水册页",Xugu,1895,1896,"Qing dynasty (1644–1911), 1895/96",China,Album leaves; ink and color on paper,Painting,['Arts of Asia']
217683,039e38ae-2244-6da0-f0fa-78c7b63d5b99,https://api.artic.edu/api/v1/artworks/217683,Landscapes for Liu Songfu,Xugu,1895.0,1896.0,"Qing dynasty (1644–1911), 1895/96",China,Album leaves; ink and color on paper,Painting,['Arts of Asia']
